img_id,building_percentage
TRAIN_1865,0.014
TRAIN_1899,0.014
TRAIN_1960,0.014
TRAIN_1971,0.014
TRAIN_1973,0.014
TRAIN_1991,0.014
TRAIN_2009,0.014
TRAIN_2043,0.014
TRAIN_2110,0.014
TRAIN_2157,0.014
TRAIN_2163,0.014
TRAIN_2226,0.014
TRAIN_2312,0.014
TRAIN_2334,0.014
TRAIN_2472,0.014
TRAIN_2474,0.014
TRAIN_2486,0.014
TRAIN_2493,0.014
TRAIN_2578,0.014
TRAIN_2605,0.014
TRAIN_2698,0.014
TRAIN_2785,0.014
TRAIN_2871,0.014
TRAIN_2894,0.014
TRAIN_3115,0.014
TRAIN_3129,0.014
TRAIN_3174,0.014
TRAIN_3207,0.014
TRAIN_3288,0.014
TRAIN_3337,0.014
TRAIN_3382,0.014
TRAIN_3427,0.014
TRAIN_3612,0.014
TRAIN_3665,0.014
TRAIN_3670,0.014
TRAIN_3701,0.014
TRAIN_3776,0.014
TRAIN_3778,0.014
TRAIN_3829,0.014
TRAIN_3880,0.014
TRAIN_4112,0.014
TRAIN_4161,0.014
TRAIN_4201,0.014
TRAIN_4227,0.014
TRAIN_4308,0.014
TRAIN_4356,0.014
TRAIN_4360,0.014
TRAIN_4408,0.014
TRAIN_4466,0.014
TRAIN_4507,0.014
TRAIN_4512,0.014
TRAIN_4540,0.014
TRAIN_4717,0.014
TRAIN_4747,0.014
TRAIN_4755,0.014
TRAIN_4783,0.014
TRAIN_4784,0.014
TRAIN_4813,0.014
TRAIN_4877,0.014
TRAIN_4933,0.014
TRAIN_4982,0.014
TRAIN_4987,0.014
TRAIN_5052,0.014
TRAIN_5088,0.014
TRAIN_5094,0.014
TRAIN_5167,0.014
TRAIN_5219,0.014
TRAIN_5250,0.014
TRAIN_5265,0.014
TRAIN_5278,0.014
TRAIN_5288,0.014
TRAIN_5376,0.014
TRAIN_5460,0.014
TRAIN_5474,0.014
TRAIN_5554,0.014
TRAIN_5583,0.014
TRAIN_5632,0.014
TRAIN_5737,0.014
TRAIN_5741,0.014
TRAIN_5744,0.014
TRAIN_5857,0.014
TRAIN_5903,0.014
TRAIN_5983,0.014
TRAIN_6014,0.014
TRAIN_6066,0.014
TRAIN_6067,0.014
TRAIN_6083,0.014
TRAIN_6085,0.014
TRAIN_6087,0.014
TRAIN_6106,0.014
TRAIN_6144,0.014
TRAIN_6193,0.014
TRAIN_6196,0.014
TRAIN_6221,0.014
TRAIN_6342,0.014
TRAIN_6364,0.014
TRAIN_6405,0.014
TRAIN_6433,0.014
TRAIN_6502,0.014
TRAIN_6594,0.014
TRAIN_6599,0.014
TRAIN_6692,0.014
TRAIN_6712,0.014
TRAIN_6742,0.014
TRAIN_6759,0.014
TRAIN_6834,0.014
TRAIN_6868,0.014
TRAIN_6929,0.014
TRAIN_6955,0.014
TRAIN_6987,0.014
TRAIN_6999,0.014
TRAIN_7069,0.014
TRAIN_7086,0.014
TRAIN_7110,0.014
TRAIN_0165,0.013
TRAIN_0219,0.013
TRAIN_0386,0.013
TRAIN_0388,0.013
TRAIN_0453,0.013
TRAIN_0523,0.013
TRAIN_0558,0.013
TRAIN_0575,0.013
TRAIN_0666,0.013
TRAIN_0743,0.013
TRAIN_0810,0.013
TRAIN_0841,0.013
TRAIN_0842,0.013
TRAIN_0855,0.013
TRAIN_0865,0.013
TRAIN_0886,0.013
TRAIN_0938,0.013
TRAIN_1042,0.013
TRAIN_1056,0.013
TRAIN_1062,0.013
TRAIN_1142,0.013
TRAIN_1148,0.013
TRAIN_1160,0.013
TRAIN_1176,0.013
TRAIN_1206,0.013
TRAIN_1236,0.013
TRAIN_1366,0.013
TRAIN_1422,0.013
TRAIN_1508,0.013
TRAIN_1530,0.013
TRAIN_1551,0.013
TRAIN_1588,0.013
TRAIN_1603,0.013
TRAIN_1607,0.013
TRAIN_1792,0.013
TRAIN_1830,0.013
TRAIN_1921,0.013
TRAIN_1931,0.013
TRAIN_1941,0.013
TRAIN_2013,0.013
TRAIN_2100,0.013
TRAIN_2162,0.013
TRAIN_2227,0.013
TRAIN_2297,0.013
TRAIN_2353,0.013
TRAIN_2396,0.013
TRAIN_2507,0.013
TRAIN_2611,0.013
TRAIN_2624,0.013
TRAIN_2648,0.013
TRAIN_2692,0.013
TRAIN_2694,0.013
TRAIN_2721,0.013
TRAIN_2796,0.013
TRAIN_2838,0.013
TRAIN_2943,0.013
TRAIN_2972,0.013
TRAIN_3021,0.013
TRAIN_3113,0.013
TRAIN_3285,0.013
TRAIN_3458,0.013
TRAIN_3476,0.013
TRAIN_3505,0.013
TRAIN_3532,0.013
TRAIN_3585,0.013
TRAIN_3600,0.013
TRAIN_3706,0.013
TRAIN_3734,0.013
TRAIN_3749,0.013
TRAIN_3750,0.013
TRAIN_3768,0.013
TRAIN_3822,0.013
TRAIN_3830,0.013
TRAIN_3851,0.013
TRAIN_3855,0.013
TRAIN_3890,0.013
TRAIN_3904,0.013
TRAIN_3987,0.013
TRAIN_4015,0.013
TRAIN_4041,0.013
TRAIN_4048,0.013
TRAIN_4049,0.013
TRAIN_4064,0.013
TRAIN_4111,0.013
TRAIN_4212,0.013
TRAIN_4344,0.013
TRAIN_4444,0.013
TRAIN_4469,0.013
TRAIN_4473,0.013
TRAIN_4586,0.013
TRAIN_4588,0.013
TRAIN_4602,0.013
TRAIN_4636,0.013
TRAIN_4654,0.013
TRAIN_4683,0.013
TRAIN_4751,0.013
TRAIN_4800,0.013
TRAIN_4932,0.013
TRAIN_4973,0.013
TRAIN_5003,0.013
TRAIN_5011,0.013
TRAIN_5093,0.013
TRAIN_5097,0.013
TRAIN_5121,0.013
TRAIN_5195,0.013
TRAIN_5327,0.013
TRAIN_5535,0.013
TRAIN_5764,0.013
TRAIN_5799,0.013
TRAIN_5803,0.013
TRAIN_5848,0.013
TRAIN_5880,0.013
TRAIN_5943,0.013
TRAIN_5996,0.013
TRAIN_6065,0.013
TRAIN_6113,0.013
TRAIN_6130,0.013
TRAIN_6236,0.013
TRAIN_6360,0.013
TRAIN_6384,0.013
TRAIN_6510,0.013
TRAIN_6564,0.013
TRAIN_6598,0.013
TRAIN_6602,0.013
TRAIN_6676,0.013
TRAIN_6762,0.013
TRAIN_6802,0.013
TRAIN_6849,0.013
TRAIN_6882,0.013
TRAIN_6893,0.013
TRAIN_6902,0.013
TRAIN_6953,0.013
TRAIN_7088,0.013
TRAIN_0047,0.012
TRAIN_0088,0.012
TRAIN_0139,0.012
TRAIN_0146,0.012
TRAIN_0180,0.012
TRAIN_0198,0.012
TRAIN_0213,0.012
TRAIN_0358,0.012
TRAIN_0364,0.012
TRAIN_0425,0.012
TRAIN_0502,0.012
TRAIN_0632,0.012
TRAIN_0723,0.012
TRAIN_0728,0.012
TRAIN_0767,0.012
TRAIN_0787,0.012
TRAIN_0802,0.012
TRAIN_0831,0.012
TRAIN_0885,0.012
TRAIN_0890,0.012
TRAIN_0897,0.012
TRAIN_0912,0.012
TRAIN_0919,0.012
TRAIN_0948,0.012
TRAIN_0955,0.012
TRAIN_0978,0.012
TRAIN_0986,0.012
TRAIN_1027,0.012
TRAIN_1069,0.012
TRAIN_1164,0.012
TRAIN_1276,0.012
TRAIN_1304,0.012
TRAIN_1315,0.012
TRAIN_1406,0.012
TRAIN_1471,0.012
TRAIN_1476,0.012
TRAIN_1497,0.012
TRAIN_1562,0.012
TRAIN_1584,0.012
TRAIN_1642,0.012
TRAIN_1665,0.012
TRAIN_1680,0.012
TRAIN_1681,0.012
TRAIN_1708,0.012
TRAIN_1746,0.012
TRAIN_1789,0.012
TRAIN_1816,0.012
TRAIN_1833,0.012
TRAIN_1855,0.012
TRAIN_1936,0.012
TRAIN_1989,0.012
TRAIN_2037,0.012
TRAIN_2077,0.012
TRAIN_2133,0.012
TRAIN_2148,0.012
TRAIN_2177,0.012
TRAIN_2276,0.012
TRAIN_2295,0.012
TRAIN_2325,0.012
TRAIN_2372,0.012
TRAIN_2387,0.012
TRAIN_2451,0.012
TRAIN_2565,0.012
TRAIN_2580,0.012
TRAIN_2617,0.012
TRAIN_2662,0.012
TRAIN_2675,0.012
TRAIN_2740,0.012
TRAIN_2769,0.012
TRAIN_2805,0.012
TRAIN_2810,0.012
TRAIN_2812,0.012
TRAIN_2895,0.012
TRAIN_2920,0.012
TRAIN_2948,0.012
TRAIN_3039,0.012
TRAIN_3143,0.012
TRAIN_3171,0.012
TRAIN_3182,0.012
TRAIN_3187,0.012
TRAIN_3245,0.012
TRAIN_3256,0.012
TRAIN_3275,0.012
TRAIN_3323,0.012
TRAIN_3330,0.012
TRAIN_3356,0.012
TRAIN_3363,0.012
TRAIN_3397,0.012
TRAIN_3491,0.012
TRAIN_3549,0.012
TRAIN_3604,0.012
TRAIN_3771,0.012
TRAIN_3789,0.012
TRAIN_3859,0.012
TRAIN_3908,0.012
TRAIN_3937,0.012
TRAIN_3945,0.012
TRAIN_3959,0.012
TRAIN_3982,0.012
TRAIN_3999,0.012
TRAIN_4024,0.012
TRAIN_4028,0.012
TRAIN_4083,0.012
TRAIN_4102,0.012
TRAIN_4156,0.012
TRAIN_4249,0.012
TRAIN_4300,0.012
TRAIN_4322,0.012
TRAIN_4348,0.012
TRAIN_4396,0.012
TRAIN_4402,0.012
TRAIN_4552,0.012
TRAIN_4589,0.012
TRAIN_4695,0.012
TRAIN_4698,0.012
TRAIN_4818,0.012
TRAIN_4875,0.012
TRAIN_4910,0.012
TRAIN_4946,0.012
TRAIN_4955,0.012
TRAIN_5007,0.012
TRAIN_5027,0.012
TRAIN_5084,0.012
TRAIN_5115,0.012
TRAIN_5119,0.012
TRAIN_5163,0.012
TRAIN_5214,0.012
TRAIN_5315,0.012
TRAIN_5337,0.012
TRAIN_5341,0.012
TRAIN_5344,0.012
TRAIN_5350,0.012
TRAIN_5353,0.012
TRAIN_5410,0.012
TRAIN_5604,0.012
TRAIN_5633,0.012
TRAIN_5646,0.012
TRAIN_5682,0.012
TRAIN_5683,0.012
TRAIN_5780,0.012
TRAIN_5797,0.012
TRAIN_5956,0.012
TRAIN_5978,0.012
TRAIN_5981,0.012
TRAIN_6002,0.012
TRAIN_6032,0.012
TRAIN_6048,0.012
TRAIN_6112,0.012
TRAIN_6117,0.012
TRAIN_6119,0.012
TRAIN_6299,0.012
TRAIN_6324,0.012
TRAIN_6333,0.012
TRAIN_6334,0.012
TRAIN_6455,0.012
TRAIN_6496,0.012
TRAIN_6517,0.012
TRAIN_6523,0.012
TRAIN_6537,0.012
TRAIN_6656,0.012
TRAIN_6711,0.012
TRAIN_6763,0.012
TRAIN_6791,0.012
TRAIN_6865,0.012
TRAIN_6867,0.012
TRAIN_6965,0.012
TRAIN_7038,0.012
TRAIN_7065,0.012
TRAIN_7100,0.012
TRAIN_7128,0.012
TRAIN_0017,0.011
TRAIN_0019,0.011
TRAIN_0071,0.011
TRAIN_0085,0.011
TRAIN_0095,0.011
TRAIN_0131,0.011
TRAIN_0150,0.011
TRAIN_0164,0.011
TRAIN_0182,0.011
TRAIN_0214,0.011
TRAIN_0259,0.011
TRAIN_0296,0.011
TRAIN_0385,0.011
TRAIN_0399,0.011
TRAIN_0400,0.011
TRAIN_0422,0.011
TRAIN_0468,0.011
TRAIN_0500,0.011
TRAIN_0505,0.011
TRAIN_0531,0.011
TRAIN_0589,0.011
TRAIN_0604,0.011
TRAIN_0608,0.011
TRAIN_0612,0.011
TRAIN_0620,0.011
TRAIN_0644,0.011
TRAIN_0695,0.011
TRAIN_0702,0.011
TRAIN_0704,0.011
TRAIN_0750,0.011
TRAIN_0764,0.011
TRAIN_0790,0.011
TRAIN_0795,0.011
TRAIN_0870,0.011
TRAIN_0906,0.011
TRAIN_0918,0.011
TRAIN_0970,0.011
TRAIN_1010,0.011
TRAIN_1033,0.011
TRAIN_1037,0.011
TRAIN_1131,0.011
TRAIN_1173,0.011
TRAIN_1185,0.011
TRAIN_1404,0.011
TRAIN_1412,0.011
TRAIN_1550,0.011
TRAIN_1740,0.011
TRAIN_1741,0.011
TRAIN_1783,0.011
TRAIN_1800,0.011
TRAIN_1849,0.011
TRAIN_1864,0.011
TRAIN_1978,0.011
TRAIN_2039,0.011
TRAIN_2098,0.011
TRAIN_2108,0.011
TRAIN_2166,0.011
TRAIN_2184,0.011
TRAIN_2210,0.011
TRAIN_2237,0.011
TRAIN_2309,0.011
TRAIN_2322,0.011
TRAIN_2340,0.011
TRAIN_2360,0.011
TRAIN_2389,0.011
TRAIN_2458,0.011
TRAIN_2492,0.011
TRAIN_2519,0.011
TRAIN_2522,0.011
TRAIN_2554,0.011
TRAIN_2576,0.011
TRAIN_2577,0.011
TRAIN_2586,0.011
TRAIN_2627,0.011
TRAIN_2685,0.011
TRAIN_2693,0.011
TRAIN_2720,0.011
TRAIN_2795,0.011
TRAIN_2823,0.011
TRAIN_2846,0.011
TRAIN_2857,0.011
TRAIN_2883,0.011
TRAIN_2960,0.011
TRAIN_3124,0.011
TRAIN_3158,0.011
TRAIN_3248,0.011
TRAIN_3255,0.011
TRAIN_3322,0.011
TRAIN_3412,0.011
TRAIN_3486,0.011
TRAIN_3488,0.011
TRAIN_3513,0.011
TRAIN_3588,0.011
TRAIN_3589,0.011
TRAIN_3662,0.011
TRAIN_3752,0.011
TRAIN_3775,0.011
TRAIN_3785,0.011
TRAIN_3805,0.011
TRAIN_3825,0.011
TRAIN_4113,0.011
TRAIN_4130,0.011
TRAIN_4132,0.011
TRAIN_4160,0.011
TRAIN_4230,0.011
TRAIN_4278,0.011
TRAIN_4289,0.011
TRAIN_4315,0.011
TRAIN_4384,0.011
TRAIN_4407,0.011
TRAIN_4423,0.011
TRAIN_4434,0.011
TRAIN_4541,0.011
TRAIN_4549,0.011
TRAIN_4669,0.011
TRAIN_4772,0.011
TRAIN_4806,0.011
TRAIN_4934,0.011
TRAIN_5035,0.011
TRAIN_5044,0.011
TRAIN_5047,0.011
TRAIN_5055,0.011
TRAIN_5075,0.011
TRAIN_5078,0.011
TRAIN_5125,0.011
TRAIN_5173,0.011
TRAIN_5201,0.011
TRAIN_5251,0.011
TRAIN_5254,0.011
TRAIN_5333,0.011
TRAIN_5405,0.011
TRAIN_5415,0.011
TRAIN_5421,0.011
TRAIN_5438,0.011
TRAIN_5456,0.011
TRAIN_5468,0.011
TRAIN_5487,0.011
TRAIN_5497,0.011
TRAIN_5556,0.011
TRAIN_5638,0.011
TRAIN_5645,0.011
TRAIN_5655,0.011
TRAIN_5690,0.011
TRAIN_5696,0.011
TRAIN_5721,0.011
TRAIN_5761,0.011
TRAIN_5776,0.011
TRAIN_5819,0.011
TRAIN_5852,0.011
TRAIN_5869,0.011
TRAIN_5883,0.011
TRAIN_5889,0.011
TRAIN_5900,0.011
TRAIN_6011,0.011
TRAIN_6042,0.011
TRAIN_6053,0.011
TRAIN_6120,0.011
TRAIN_6126,0.011
TRAIN_6199,0.011
TRAIN_6214,0.011
TRAIN_6338,0.011
TRAIN_6340,0.011
TRAIN_6372,0.011
TRAIN_6422,0.011
TRAIN_6494,0.011
TRAIN_6519,0.011
TRAIN_6531,0.011
TRAIN_6548,0.011
TRAIN_6674,0.011
TRAIN_6789,0.011
TRAIN_6825,0.011
TRAIN_6850,0.011
TRAIN_6874,0.011
TRAIN_7044,0.011
TRAIN_7060,0.011
TRAIN_7061,0.011
TRAIN_0028,0.01
TRAIN_0157,0.01
TRAIN_0247,0.01
TRAIN_0339,0.01
TRAIN_0481,0.01
TRAIN_0564,0.01
TRAIN_0569,0.01
TRAIN_0658,0.01
TRAIN_0701,0.01
TRAIN_0741,0.01
TRAIN_0822,0.01
TRAIN_0837,0.01
TRAIN_0860,0.01
TRAIN_0888,0.01
TRAIN_0901,0.01
TRAIN_0920,0.01
TRAIN_0976,0.01
TRAIN_1014,0.01
TRAIN_1063,0.01
TRAIN_1084,0.01
TRAIN_1108,0.01
TRAIN_1137,0.01
TRAIN_1168,0.01
TRAIN_1307,0.01
TRAIN_1377,0.01
TRAIN_1452,0.01
TRAIN_1575,0.01
TRAIN_1870,0.01
TRAIN_1901,0.01
TRAIN_1942,0.01
TRAIN_1957,0.01
TRAIN_2167,0.01
TRAIN_2195,0.01
TRAIN_2206,0.01
TRAIN_2342,0.01
TRAIN_2368,0.01
TRAIN_2408,0.01
TRAIN_2434,0.01
TRAIN_2440,0.01
TRAIN_2757,0.01
TRAIN_2780,0.01
TRAIN_2990,0.01
TRAIN_3141,0.01
TRAIN_3240,0.01
TRAIN_3247,0.01
TRAIN_3253,0.01
TRAIN_3338,0.01
TRAIN_3372,0.01
TRAIN_3461,0.01
TRAIN_3477,0.01
TRAIN_3596,0.01
TRAIN_3685,0.01
TRAIN_3697,0.01
TRAIN_3714,0.01
TRAIN_3810,0.01
TRAIN_3892,0.01
TRAIN_4137,0.01
TRAIN_4191,0.01
TRAIN_4221,0.01
TRAIN_4456,0.01
TRAIN_4472,0.01
TRAIN_4709,0.01
TRAIN_4868,0.01
TRAIN_4939,0.01
TRAIN_5129,0.01
TRAIN_5155,0.01
TRAIN_5183,0.01
TRAIN_5503,0.01
TRAIN_5622,0.01
TRAIN_5719,0.01
TRAIN_5940,0.01
TRAIN_5974,0.01
TRAIN_6007,0.01
TRAIN_6049,0.01
TRAIN_6093,0.01
TRAIN_6094,0.01
TRAIN_6096,0.01
TRAIN_6165,0.01
TRAIN_6187,0.01
TRAIN_6228,0.01
TRAIN_6268,0.01
TRAIN_6285,0.01
TRAIN_6396,0.01
TRAIN_6442,0.01
TRAIN_6672,0.01
TRAIN_6700,0.01
TRAIN_6729,0.01
TRAIN_6777,0.01
TRAIN_6830,0.01
TRAIN_6861,0.01
TRAIN_6907,0.01
TRAIN_7075,0.01
